pdb_id	-logAffi	mw	logp	rotb	hbd	hba	q	HA
3zrc	5.27	410.4300000000004	1.4587199999999994	6.0	2.0	7.0	0.0	30.0
4jfs	5.27	238.30700000000002	-0.6250999999999989	2.0	3.0	3.0	1.0	17.0
4pl4	5.27	285.343	3.2048200000000016	2.0	1.0	4.0	0.0	21.0
4r6w	5.27	384.4180000000002	-3.4885999999999964	7.0	4.0	11.0	0.0	26.0
4r6x	5.27	384.4180000000002	-3.4885999999999964	7.0	4.0	11.0	0.0	26.0
4yzm	5.27	572.7140000000004	0.6045000000000047	5.0	3.0	7.0	2.0	42.0
4zx6	5.27	384.43600000000026	2.1569000000000003	5.0	5.0	5.0	0.0	28.0
5hwu	5.27	463.12500000000017	-4.426699999999998	8.0	3.0	14.0	-4.0	28.0
5ir1	5.27	1454.4509999999984	-13.06989999999994	25.0	21.0	18.0	2.0	98.0
5irr	5.27	536.2250000000003	-3.2941999999999974	8.0	5.0	17.0	-3.0	32.0
5ltn	5.27	191.16199999999995	-0.4216000000000004	4.0	0.0	4.0	-1.0	14.0
5mxo	5.27	473.4430000000004	-4.794899999999998	14.0	4.0	8.0	-1.0	32.0
5v5d	5.27	428.5120000000004	4.563800000000003	7.0	2.0	5.0	-1.0	32.0
6cj1	5.27	614.7950000000003	1.7732000000000039	7.0	3.0	7.0	2.0	45.0
1b46	5.28	373.49800000000016	-4.352999999999995	12.0	4.0	4.0	2.0	26.0
1ckb	5.28	802.0350000000001	-4.039400000000007	15.0	7.0	7.0	2.0	57.0
1f5l	5.28	229.63100000000003	-1.0823299999999998	1.0	5.0	6.0	0.0	15.0
1kfy	5.28	322.7040000000001	4.013800000000002	4.0	1.0	5.0	0.0	22.0
1s5q	5.28	1965.3119999999994	-15.7835999999999	68.0	25.0	28.0	-1.0	136.0
2uw4	5.28	202.28099999999992	1.1695200000000003	3.0	2.0	1.0	1.0	15.0
2vip	5.28	384.2830000000003	3.6536000000000017	7.0	2.0	3.0	1.0	25.0
2x2l	5.28	266.3	2.770100000000001	2.0	2.0	3.0	0.0	20.0
2yjq	5.28	473.4280000000002	-6.747699999999999	7.0	10.0	15.0	0.0	32.0
3bbf	5.28	440.1780000000001	-4.348699999999998	6.0	4.0	15.0	-3.0	28.0
3coj	5.28	1107.0579999999986	-10.246600000000027	29.0	10.0	19.0	-3.0	77.0
3hxc	5.28	651.724	3.031100000000003	14.0	6.0	7.0	0.0	48.0
3o5x	5.28	556.6020000000003	4.868700000000005	8.0	2.0	8.0	-1.0	42.0
3t4h	5.28	326.2860000000001	-2.1873999999999976	7.0	1.0	8.0	-2.0	22.0
3zmh	5.28	263.33699999999993	2.778900000000001	5.0	2.0	3.0	0.0	19.0
4e70	5.28	180.20299999999995	1.4063	3.0	2.0	3.0	0.0	13.0
4gxl	5.28	1152.2299999999987	-7.824300000000045	30.0	14.0	17.0	0.0	82.0
4j46	5.28	398.5040000000002	-1.9705999999999932	9.0	3.0	5.0	0.0	28.0
4n9b	5.28	202.21699999999998	1.0673999999999995	2.0	1.0	4.0	0.0	15.0
5e0m	5.28	1040.120999999999	-14.966499999999959	34.0	18.0	19.0	0.0	71.0
5ect	5.28	463.12500000000017	-4.426699999999998	8.0	3.0	14.0	-4.0	28.0
5faq	5.28	352.3690000000002	-3.6592999999999956	7.0	3.0	8.0	0.0	23.0
5g5f	5.28	306.32000000000005	-5.592299999999997	9.0	4.0	7.0	-1.0	20.0
5ief	5.28	220.289	-2.871399999999994	4.0	5.0	4.0	1.0	15.0
5urj	5.28	496.54200000000054	5.357520000000005	4.0	1.0	5.0	0.0	37.0
5urm	5.28	451.5280000000005	2.5954000000000006	5.0	2.0	9.0	-1.0	32.0
5vqq	5.28	502.50200000000046	3.6735000000000024	8.0	1.0	7.0	0.0	37.0
5xpi	5.28	376.5060000000003	0.45012000000000096	8.0	2.0	6.0	1.0	26.0
6ei4	5.28	313.396	1.6750199999999997	3.0	1.0	1.0	1.0	23.0
6g0w	5.28	418.4680000000004	4.736700000000005	5.0	1.0	3.0	0.0	31.0
1c88	5.29	269.2579999999999	-3.580499999999998	2.0	2.0	6.0	-1.0	18.0
1wum	5.29	196.22999999999993	0.6387	5.0	2.0	3.0	1.0	14.0
2wc4	5.29	332.4659999999999	0.5349999999999999	7.0	4.0	6.0	0.0	22.0
2xzw	5.29	144.082	-3.1644999999999994	4.0	0.0	5.0	-2.0	10.0
3che	5.29	547.5690000000005	-4.040599999999993	14.0	5.0	9.0	-2.0	39.0
3pcu	5.29	356.4180000000002	3.9018000000000033	4.0	0.0	5.0	0.0	26.0
4fll	5.29	445.5560000000002	2.6178	11.0	4.0	6.0	0.0	32.0
4mhs	5.29	387.4320000000002	0.20229999999999881	6.0	5.0	6.0	0.0	28.0
4u0g	5.29	798.929	2.5284000000000058	9.0	3.0	8.0	0.0	57.0
4wy1	5.29	284.331	2.2580999999999998	1.0	1.0	4.0	0.0	19.0
5hrv	5.29	214.22399999999993	2.2317	1.0	1.0	3.0	0.0	16.0
5hrx	5.29	242.2779999999999	3.0119000000000016	3.0	1.0	3.0	0.0	18.0
5y59	5.29	1362.660999999998	-12.944299999999926	49.0	22.0	18.0	3.0	95.0
5yls	5.29	367.4450000000003	4.285700000000003	5.0	1.0	5.0	0.0	27.0
1a69	5.3	268.229	-2.199799999999998	2.0	5.0	7.0	0.0	19.0
1di9	5.3	327.40900000000016	4.1125000000000025	5.0	1.0	6.0	0.0	23.0
1g9a	5.3	334.38700000000017	-2.041199999999998	4.0	6.0	2.0	2.0	25.0
1g9b	5.3	334.38700000000017	-2.041199999999998	4.0	6.0	2.0	2.0	25.0
1g9c	5.3	334.38700000000017	-2.041199999999998	4.0	6.0	2.0	2.0	25.0
1g9d	5.3	334.38700000000017	-2.041199999999998	4.0	6.0	2.0	2.0	25.0
1h6h	5.3	551.3510000000006	-3.4170999999999916	14.0	4.0	16.0	-3.0	35.0
1jg0	5.3	646.7669999999998	3.532200000000003	11.0	1.0	9.0	-1.0	45.0
1o0f	5.3	423.1710000000001	-4.273999999999998	6.0	2.0	15.0	-4.0	27.0
1p4u	5.3	773.8649999999999	-5.385900000000014	21.0	7.0	11.0	-1.0	55.0
1pdq	5.3	990.2389999999988	-9.872999999999987	34.0	15.0	12.0	3.0	69.0
1pr1	5.3	268.229	-2.199799999999998	2.0	5.0	7.0	0.0	19.0
1srg	5.3	257.269	1.5031199999999991	4.0	3.0	5.0	-1.0	19.0
1v2h	5.3	151.12899999999996	-0.7716000000000005	0.0	3.0	4.0	0.0	11.0
1vyq	5.3	472.5160000000003	4.170900000000003	7.0	1.0	5.0	0.0	35.0
1w0x	5.3	298.3500000000001	1.3795999999999995	6.0	3.0	7.0	0.0	22.0
1xbb	5.3	495.6310000000005	1.7561200000000026	7.0	4.0	5.0	2.0	37.0
1yxd	5.3	147.198	-3.2409999999999988	5.0	2.0	2.0	1.0	10.0
2fsa	5.3	733.869	-10.733200000000023	25.0	13.0	10.0	2.0	51.0
2gph	5.3	1862.1959999999997	-20.737399999999994	65.0	29.0	26.0	1.0	128.0
2ke1	5.3	1150.3519999999983	-16.828599999999906	41.0	22.0	15.0	4.0	80.0
2m3o	5.3	1058.2009999999989	-5.839500000000028	24.0	11.0	15.0	0.0	75.0
2o1v	5.3	424.17900000000014	-3.6419999999999977	6.0	3.0	15.0	-3.0	27.0
2oyk	5.3	310.323	-5.282099999999993	4.0	7.0	8.0	1.0	21.0
2q7q	5.3	142.60899999999998	1.0819	1.0	1.0	0.0	1.0	9.0
2vj1	5.3	106.12399999999998	1.4991	1.0	0.0	1.0	0.0	8.0
2vk6	5.3	290.248	-4.401299999999995	5.0	5.0	8.0	-1.0	20.0
2ww0	5.3	174.22000000000003	-2.8699999999999957	0.0	4.0	3.0	1.0	12.0
2zxb	5.3	224.27999999999997	-1.7425999999999966	2.0	4.0	3.0	1.0	16.0
3b9s	5.3	156.188	2.1436	1.0	0.0	2.0	0.0	12.0
3btr	5.3	1575.9669999999985	-13.758899999999878	58.0	22.0	20.0	3.0	109.0
3ckr	5.3	606.7910000000003	3.1113000000000035	14.0	4.0	4.0	1.0	45.0
3cpc	5.3	396.3720000000003	4.357120000000004	2.0	1.0	5.0	0.0	29.0
3ebb	5.3	465.4830000000004	-4.432999999999993	13.0	5.0	8.0	-1.0	33.0
3elj	5.3	484.5130000000004	3.2363000000000026	8.0	4.0	8.0	0.0	34.0
3gpo	5.3	557.3020000000004	-4.546699999999994	9.0	6.0	19.0	-2.0	36.0
3hs8	5.3	1420.4819999999982	-9.732100000000026	37.0	18.0	20.0	-1.0	102.0
3jzf	5.3	396.9220000000003	4.981000000000004	6.0	2.0	4.0	0.0	28.0
3jzi	5.3	441.9630000000005	3.924100000000003	6.0	4.0	6.0	0.0	31.0
3p8h	5.3	339.2570000000002	1.127399999999999	2.0	1.0	2.0	1.0	20.0
3p9l	5.3	963.143999999999	-6.068600000000028	33.0	11.0	13.0	0.0	68.0
3ppo	5.3	159.18499999999997	-1.5982999999999983	4.0	0.0	3.0	0.0	11.0
3q2a	5.3	136.12999999999997	-0.36770000000000014	1.0	1.0	3.0	-1.0	10.0
3r8u	5.3	313.4260000000001	3.7821000000000025	5.0	3.0	5.0	0.0	22.0
3ri1	5.3	273.339	3.413800000000002	1.0	1.0	3.0	0.0	21.0
3upv	5.3	784.7969999999999	-9.736100000000024	24.0	8.0	15.0	-3.0	55.0
4dhu	5.3	374.1160000000002	1.5498999999999992	5.0	1.0	5.0	-2.0	23.0
4dx9	5.3	1016.184999999999	-8.754400000000038	30.0	14.0	15.0	1.0	71.0
4e5i	5.3	235.179	-1.760499999999999	2.0	2.0	7.0	-1.0	17.0
4emt	5.3	690.416	-3.048199999999996	2.0	8.0	20.0	0.0	46.0
4jvi	5.3	321.8520000000001	4.0568000000000035	8.0	1.0	4.0	0.0	22.0
4mic	5.3	353.415	-0.34129999999999994	6.0	5.0	6.0	0.0	25.0
4nuf	5.3	1815.133	-13.481399999999896	61.0	23.0	25.0	0.0	127.0
4o55	5.3	462.95700000000033	5.168240000000005	5.0	1.0	5.0	-1.0	33.0
4oem	5.3	160.173	-3.126999999999998	4.0	2.0	3.0	0.0	11.0
4wi1	5.3	396.3190000000003	5.028100000000001	3.0	2.0	3.0	0.0	28.0
4x1q	5.3	1188.3539999999985	-8.850300000000049	14.0	15.0	18.0	0.0	82.0
4xsy	5.3	483.2770000000004	6.713300000000003	4.0	4.0	3.0	0.0	32.0
4xue	5.3	281.33500000000004	0.8440000000000005	2.0	3.0	3.0	1.0	21.0
4z0d	5.3	1476.7949999999983	-8.703900000000004	17.0	18.0	20.0	1.0	101.0
4z0e	5.3	1477.7829999999983	-9.308899999999989	17.0	18.0	21.0	1.0	101.0
5a85	5.3	371.5050000000001	1.9446200000000002	5.0	3.0	4.0	1.0	27.0
5ajp	5.3	1347.4659999999983	-13.159199999999998	34.0	21.0	23.0	1.0	94.0
5bwb	5.3	318.38100000000014	2.346499999999999	10.0	2.0	8.0	0.0	23.0
5dah	5.3	906.076999999999	-12.363499999999974	31.0	16.0	12.0	3.0	63.0
5eyr	5.3	326.46400000000006	2.518300000000001	6.0	1.0	3.0	1.0	24.0
5icz	5.3	1375.554999999998	-14.141799999999925	25.0	21.0	18.0	2.0	97.0
5n16	5.3	413.4620000000004	4.467400000000004	3.0	0.0	7.0	0.0	30.0
5v3r	5.3	1472.5519999999983	-13.951099999999938	48.0	17.0	24.0	-3.0	104.0
5vnb	5.3	1085.2519999999984	-10.274699999999998	34.0	16.0	15.0	1.0	76.0
5w19	5.3	446.33200000000033	-0.8956799999999971	8.0	2.0	10.0	-3.0	31.0
5x9o	5.3	304.69300000000015	3.1614000000000004	3.0	3.0	4.0	0.0	21.0
5yji	5.3	167.188	-0.38139999999999996	2.0	1.0	2.0	1.0	12.0
6d2o	5.3	82.106	0.71812	0.0	1.0	1.0	0.0	6.0
1hk4	5.31	776.8719999999997	2.5058000000000007	5.0	2.0	4.0	0.0	24.0
1mfd	5.31	486.46700000000016	-4.862099999999989	7.0	8.0	14.0	0.0	33.0
3fcb	5.31	446.1670000000003	1.8118	5.0	2.0	4.0	-1.0	24.0
3m53	5.31	1055.2019999999984	-12.921699999999952	38.0	17.0	15.0	2.0	74.0
3v2o	5.31	1124.3689999999986	-6.350800000000035	31.0	12.0	15.0	1.0	79.0
4m3f	5.31	324.4710000000001	3.4429200000000026	6.0	1.0	4.0	0.0	21.0
4mzk	5.31	2143.6619999999984	-12.312899999999924	62.0	29.0	25.0	3.0	150.0
4or6	5.31	440.1780000000001	-4.348699999999998	6.0	4.0	15.0	-3.0	28.0
4u1b	5.31	208.21799999999996	-0.31550000000000056	6.0	1.0	3.0	-1.0	13.0
4wvt	5.31	794.9099999999995	-0.5554999999999906	6.0	4.0	11.0	0.0	58.0
4x6k	5.31	218.209	-4.886499999999996	2.0	4.0	5.0	0.0	15.0
5d0j	5.31	636.6630000000004	-6.209700000000008	17.0	9.0	10.0	0.0	45.0
5eij	5.31	435.3120000000001	2.676000000000001	5.0	4.0	5.0	0.0	21.0
5j47	5.31	294.3390000000001	3.645100000000002	3.0	0.0	6.0	0.0	21.0
5km0	5.31	346.1920000000001	-3.415899999999997	4.0	3.0	11.0	-2.0	23.0
5n2z	5.31	428.4700000000004	0.5663000000000016	13.0	4.0	5.0	0.0	29.0
6ezi	5.31	863.0919999999995	-8.173900000000035	32.0	13.0	11.0	3.0	60.0
1al8	5.32	253.3419999999999	2.9857000000000014	9.0	2.0	3.0	0.0	18.0
1lvu	5.32	300.2150000000001	-1.7329999999999985	5.0	2.0	10.0	-2.0	20.0
1mqj	5.32	199.166	-4.102999999999999	3.0	2.0	5.0	0.0	14.0
1oim	5.32	164.18100000000004	-3.992999999999996	1.0	5.0	4.0	1.0	11.0
1y20	5.32	101.105	-2.4891999999999994	1.0	1.0	2.0	0.0	7.0
2f6z	5.32	510.5500000000004	0.06290000000000151	8.0	3.0	8.0	-2.0	34.0
2w9r	5.32	1236.5449999999985	-5.520800000000034	42.0	17.0	15.0	3.0	87.0
3rpy	5.32	313.36400000000015	0.2152000000000004	4.0	4.0	7.0	0.0	20.0
3sqq	5.32	388.4740000000002	2.6557200000000014	5.0	3.0	7.0	0.0	26.0
3tv5	5.32	486.63600000000054	2.7513000000000014	3.0	1.0	3.0	1.0	36.0
3uig	5.32	682.673	-10.648400000000017	23.0	10.0	11.0	0.0	46.0
3v3m	5.32	433.55200000000025	5.274900000000005	5.0	1.0	4.0	0.0	32.0
4h2j	5.32	497.5150000000005	2.7990000000000004	7.0	4.0	8.0	0.0	37.0
4hbw	5.32	269.326	0.9620999999999997	3.0	2.0	3.0	0.0	18.0
4ipi	5.32	132.071	-3.7627999999999986	3.0	1.0	5.0	-2.0	9.0
4m7y	5.32	366.3510000000003	-0.9684999999999973	12.0	3.0	7.0	-2.0	24.0
4qag	5.32	235.17099999999994	-0.5034000000000005	2.0	2.0	6.0	-1.0	17.0
4r07	5.32	728.3299999999999	-4.992399999999996	10.0	5.0	22.0	-3.0	47.0
4us3	5.32	204.22899999999996	-0.9291999999999998	3.0	2.0	2.0	0.0	15.0
4us4	5.32	204.22899999999996	-0.9291999999999998	3.0	2.0	2.0	0.0	15.0
4xjr	5.32	363.32200000000006	-2.6243999999999943	7.0	4.0	8.0	-1.0	25.0
4yb6	5.32	345.2080000000001	-3.126999999999997	4.0	3.0	12.0	-2.0	23.0
5ayy	5.32	165.10399999999996	-2.191399999999999	2.0	0.0	5.0	-2.0	12.0
5g1z	5.32	316.3820000000001	3.425880000000003	6.0	0.0	6.0	0.0	22.0
5ks7	5.32	658.4180000000001	-1.6347999999999956	2.0	6.0	20.0	0.0	44.0
5mlo	5.32	1277.4729999999984	-10.192499999999985	42.0	17.0	16.0	1.0	91.0
5n17	5.32	354.4310000000002	3.545300000000002	2.0	1.0	4.0	0.0	25.0
5t4u	5.32	159.18799999999996	1.5385	0.0	0.0	2.0	0.0	12.0
6g0z	5.32	440.1780000000001	-4.348699999999998	6.0	4.0	15.0	-3.0	28.0
6h1u	5.32	132.095	-4.513199999999999	3.0	1.0	4.0	-1.0	9.0
2c80	5.33	390.48200000000026	-3.2085999999999952	15.0	3.0	7.0	-1.0	26.0
2n14	5.33	581.5000000000003	5.885800000000006	6.0	1.0	5.0	0.0	40.0
3arx	5.33	306.36600000000004	1.0659999999999998	7.0	0.0	7.0	0.0	22.0
3ftq	5.33	518.1650000000002	-5.290699999999998	8.0	5.0	17.0	-4.0	32.0
3gjq	5.33	611.6120000000004	-3.702299999999992	17.0	7.0	10.0	-2.0	44.0
3hxe	5.33	751.9729999999997	5.224500000000006	24.0	5.0	7.0	0.0	55.0
3ml4	5.33	1177.2699999999984	-8.20830000000004	32.0	12.0	17.0	-1.0	81.0
3ozs	5.33	474.3480000000003	0.8266999999999998	6.0	5.0	10.0	0.0	33.0
3q1x	5.33	105.09299999999999	-3.660899999999999	2.0	2.0	3.0	0.0	7.0
3rzi	5.33	204.22899999999996	-0.9291999999999998	3.0	2.0	2.0	0.0	15.0
4b3u	5.33	262.313	-2.1520999999999963	4.0	3.0	2.0	2.0	19.0
4giu	5.33	283.2830000000001	0.7740400000000003	4.0	1.0	5.0	-2.0	21.0
4mcd	5.33	228.27599999999998	2.651600000000001	1.0	1.0	3.0	0.0	16.0
4mep	5.33	363.8080000000002	3.455020000000003	3.0	0.0	5.0	0.0	26.0
4xy9	5.33	320.15000000000015	2.3731999999999998	2.0	2.0	5.0	0.0	19.0
5cqx	5.33	1835.9729999999997	-13.897899999999893	58.0	19.0	27.0	-3.0	131.0
5n8e	5.33	1191.2989999999984	-10.654699999999988	31.0	16.0	15.0	1.0	85.0
5nf9	5.33	516.5000000000002	-3.8070999999999904	8.0	8.0	12.0	0.0	36.0
5nhz	5.33	300.31600000000003	1.5712999999999997	7.0	0.0	5.0	-2.0	19.0
5q12	5.33	363.41100000000023	5.948360000000004	3.0	1.0	3.0	0.0	27.0
5zh5	5.33	292.3309999999999	2.527000000000001	2.0	2.0	5.0	0.0	21.0
6fav	5.33	1097.1979999999987	-3.4088000000000154	26.0	9.0	14.0	-1.0	77.0
1aqc	5.34	1265.3889999999985	-6.571900000000046	36.0	14.0	17.0	0.0	91.0
1hee	5.34	223.208	-0.9639999999999995	4.0	3.0	4.0	-1.0	16.0
1jwu	5.34	1506.833999999998	-9.864799999999946	51.0	21.0	19.0	3.0	106.0
1k06	5.34	326.30500000000006	-2.074099999999997	3.0	6.0	7.0	0.0	23.0
1k08	5.34	326.30500000000006	-2.074099999999997	3.0	6.0	7.0	0.0	23.0
1zgi	5.34	440.47800000000046	2.5574000000000003	7.0	2.0	7.0	1.0	32.0
2qnb	5.34	326.30500000000006	-2.074099999999997	3.0	6.0	7.0	0.0	23.0
3atv	5.34	424.17900000000014	-3.6419999999999977	6.0	3.0	15.0	-3.0	27.0
3efs	5.34	503.1500000000002	-4.156999999999998	8.0	3.0	18.0	-4.0	31.0
3hkq	5.34	243.237	-3.925199999999996	2.0	5.0	7.0	0.0	15.0
3k4q	5.34	654.4920000000005	-6.927599999999993	12.0	0.0	24.0	-6.0	36.0
3kqt	5.34	147.18099999999995	1.1554999999999993	0.0	1.0	3.0	0.0	11.0
3nee	5.34	327.4000000000001	2.85194	6.0	1.0	4.0	-1.0	24.0
3nrz	5.34	136.11399999999998	-0.3538000000000001	0.0	2.0	3.0	0.0	10.0
3qiy	5.34	368.28400000000033	2.8641000000000014	8.0	3.0	2.0	1.0	24.0
3v3v	5.34	318.2370000000001	1.6935999999999996	1.0	6.0	8.0	0.0	23.0
3vb5	5.34	546.6690000000004	1.3728700000000025	16.0	6.0	7.0	0.0	39.0
3vv7	5.34	348.42600000000016	1.8839000000000006	4.0	1.0	2.0	1.0	26.0
3zyr	5.34	1431.3179999999995	-18.826599999999996	27.0	24.0	38.0	0.0	98.0
4j06	5.34	395.6630000000001	2.3283000000000005	4.0	1.0	5.0	-1.0	20.0
4mg5	5.34	456.19400000000024	4.256800000000001	0.0	0.0	1.0	0.0	20.0
4o78	5.34	406.44600000000025	4.174320000000004	7.0	3.0	8.0	0.0	30.0
4wrq	5.34	768.7149999999997	-8.927000000000021	24.0	10.0	15.0	-2.0	52.0
5l4m	5.34	255.46399999999997	1.1705	3.0	0.0	4.0	-1.0	14.0
5u14	5.34	366.4280000000003	0.2105999999999999	5.0	4.0	7.0	0.0	24.0
5wp5	5.34	384.4180000000002	-3.4885999999999964	7.0	4.0	11.0	0.0	26.0
6ap7	5.34	271.25200000000007	2.010319999999999	4.0	1.0	5.0	-1.0	20.0
6cd4	5.34	600.7680000000004	1.3831000000000042	6.0	3.0	7.0	2.0	44.0
1ql9	5.35	499.03600000000057	3.6377000000000033	4.0	0.0	5.0	0.0	34.0
1wb0	5.35	673.6840000000002	-5.667300000000007	8.0	7.0	11.0	-2.0	48.0
2fxv	5.35	361.20700000000016	-3.8336999999999986	4.0	4.0	12.0	-2.0	24.0
2gkl	5.35	165.10399999999996	-2.191399999999999	2.0	0.0	5.0	-2.0	12.0
2gqn	5.35	467.33100000000036	-1.0487999999999982	9.0	5.0	11.0	-2.0	32.0
2h13	5.35	560.6330000000006	-8.503600000000016	18.0	10.0	8.0	1.0	39.0
2ltz	5.35	1775.9589999999992	-13.320199999999911	47.0	17.0	27.0	-2.0	125.0
2xyu	5.35	292.31700000000006	3.8078200000000013	1.0	2.0	3.0	0.0	22.0
3bc4	5.35	230.28699999999992	1.1673999999999995	4.0	1.0	2.0	1.0	17.0
3g8e	5.35	525.6460000000006	1.5762000000000005	10.0	4.0	7.0	0.0	38.0
3hkn	5.35	699.6370000000003	-2.1053999999999906	12.0	1.0	19.0	0.0	47.0
3r8i	5.35	437.5600000000005	4.754600000000004	13.0	0.0	6.0	-1.0	32.0
3v2x	5.35	1192.5319999999983	-3.2708000000000217	34.0	11.0	14.0	1.0	84.0
4b9h	5.35	830.7910000000003	-9.173600000000018	14.0	14.0	21.0	0.0	57.0
4blb	5.35	832.9129999999994	-6.005900000000019	25.0	12.0	13.0	0.0	59.0
4ef4	5.35	690.416	-3.048199999999996	2.0	8.0	20.0	0.0	46.0
4ep2	5.35	841.8719999999994	-6.826600000000022	24.0	9.0	14.0	-2.0	60.0
4k6w	5.35	1306.2569999999982	-15.089099999999995	36.0	16.0	36.0	-2.0	91.0
4k76	5.35	1018.1879999999989	-10.96099999999999	29.0	17.0	12.0	2.0	72.0
4lkd	5.35	671.6850000000003	-8.189400000000019	18.0	13.0	12.0	1.0	47.0
4rcp	5.35	650.6700000000002	-0.8053999999999912	21.0	5.0	11.0	-2.0	45.0
4wgi	5.35	665.6419999999999	3.786900000000002	8.0	2.0	7.0	-1.0	46.0
4yef	5.35	1134.987	-15.230599999999972	7.0	21.0	35.0	0.0	77.0
4yx9	5.35	620.9259999999998	3.290700000000001	4.0	1.0	4.0	-1.0	21.0
5jnn	5.35	279.312	0.12799999999999923	3.0	1.0	5.0	-1.0	20.0
5l26	5.35	244.203	-2.851899999999998	2.0	4.0	7.0	0.0	17.0
5llm	5.35	422.4840000000003	5.480050000000005	3.0	1.0	5.0	0.0	32.0
5u11	5.35	254.275	-0.9335000000000007	3.0	4.0	6.0	0.0	17.0
6an1	5.35	383.3790000000003	3.091700000000002	5.0	0.0	5.0	-1.0	29.0
6ep4	5.35	258.4939999999999	3.5196000000000014	11.0	0.0	0.0	2.0	18.0
1adl	5.36	303.466	4.882000000000005	14.0	0.0	2.0	-1.0	22.0
1oy7	5.36	415.46700000000027	-4.336799999999994	12.0	4.0	7.0	-1.0	29.0
1w6y	5.36	266.3399999999999	3.9444000000000035	0.0	1.0	2.0	0.0	20.0
1yvz	5.36	433.33600000000024	5.1406000000000045	5.0	0.0	4.0	-1.0	28.0
2nng	5.36	201.271	-0.8815999999999997	3.0	2.0	2.0	1.0	13.0
2qaf	5.36	322.16600000000005	-3.9988999999999963	4.0	3.0	10.0	-2.0	21.0
2qlj	5.36	568.5670000000006	-4.389900000000001	16.0	6.0	9.0	-1.0	41.0
2qn3	5.36	360.7500000000001	-1.4206999999999994	3.0	6.0	7.0	0.0	24.0
3bv9	5.36	653.8290000000005	-2.968679999999998	12.0	7.0	5.0	2.0	47.0
3ldq	5.36	423.43300000000033	0.18030000000000057	5.0	5.0	11.0	0.0	31.0
3mf5	5.36	375.5130000000002	5.7393000000000045	4.0	0.0	3.0	-1.0	27.0
3ncq	5.36	503.1500000000002	-4.156999999999998	8.0	3.0	18.0	-4.0	31.0
3u3z	5.36	680.4329999999999	-9.107700000000014	20.0	5.0	16.0	-5.0	45.0
4c1d	5.36	216.28199999999998	-0.7068000000000001	3.0	1.0	4.0	-1.0	14.0
4el9	5.36	434.3970000000002	1.0077999999999998	3.0	7.0	10.0	0.0	31.0
4hby	5.36	317.3700000000002	2.4647000000000006	3.0	2.0	3.0	0.0	22.0
4kod	5.36	424.17900000000014	-3.6419999999999977	6.0	3.0	15.0	-3.0	27.0
4pyq	5.36	285.35100000000006	-0.4630999999999976	4.0	5.0	1.0	2.0	21.0
4qwi	5.36	724.9640000000002	0.7977000000000098	21.0	7.0	7.0	1.0	52.0
5drt	5.36	436.25900000000036	2.4117999999999995	6.0	3.0	7.0	0.0	29.0
5eou	5.36	503.1500000000002	-4.156999999999998	8.0	3.0	18.0	-4.0	31.0
5obr	5.36	300.6960000000001	3.057800000000002	2.0	0.0	3.0	-1.0	21.0
5q0l	5.36	445.6070000000003	5.765900000000006	6.0	2.0	4.0	0.0	33.0
5t4e	5.36	498.61500000000063	1.488920000000001	4.0	1.0	9.0	1.0	37.0
6afe	5.36	217.146	1.6908999999999998	0.0	2.0	2.0	0.0	15.0
6cer	5.36	422.2960000000003	-1.0542599999999966	8.0	1.0	11.0	-2.0	26.0
6chq	5.36	363.85200000000026	4.728940000000003	4.0	1.0	5.0	0.0	26.0
6gu3	5.36	371.4660000000002	3.376520000000001	5.0	1.0	7.0	0.0	26.0
1gpk	5.37	243.32999999999993	1.2806999999999995	0.0	2.0	1.0	1.0	18.0
1sgu	5.37	615.8190000000004	0.03270000000000972	11.0	6.0	5.0	2.0	45.0
2glm	5.37	481.93700000000035	4.213900000000003	7.0	0.0	7.0	-1.0	33.0
2h2d	5.37	1577.921999999999	-11.851599999999927	57.0	24.0	20.0	4.0	110.0
2hj4	5.37	153.16099999999994	0.3366999999999996	2.0	1.0	2.0	1.0	11.0
2oc1	5.37	629.8190000000004	2.1513000000000044	20.0	5.0	7.0	-1.0	45.0
3chf	5.37	618.6480000000004	-4.535899999999992	16.0	6.0	10.0	-2.0	44.0
3lqj	5.37	747.896	-9.171500000000028	25.0	12.0	10.0	2.0	52.0
3qt6	5.37	329.0940000000001	-3.9423999999999984	6.0	0.0	10.0	-4.0	20.0
3wmb	5.37	358.4670000000002	-0.35637999999999836	5.0	4.0	5.0	2.0	25.0
4dpy	5.37	329.0940000000001	-3.9423999999999984	6.0	0.0	10.0	-4.0	20.0
4du8	5.37	329.0940000000001	-3.9423999999999984	6.0	0.0	10.0	-4.0	20.0
4el5	5.37	298.251	-3.509699999999996	2.0	5.0	8.0	0.0	21.0
4g0k	5.37	479.5110000000004	-4.670099999999994	12.0	4.0	9.0	0.0	33.0
4lke	5.37	542.5450000000004	-1.7107999999999925	10.0	8.0	9.0	0.0	39.0
4lkf	5.37	777.8519999999997	-1.496899999999987	18.0	11.0	11.0	1.0	56.0
4oow	5.37	110.112	1.0977999999999999	0.0	2.0	2.0	0.0	8.0
4xc2	5.37	1304.3829999999984	-12.453899999999967	37.0	15.0	19.0	-2.0	93.0
5cdh	5.37	148.07	-4.791999999999998	3.0	2.0	6.0	-2.0	10.0
5dpw	5.37	1178.1999999999987	-9.449400000000024	36.0	13.0	19.0	-3.0	84.0
