target_chembl_id	pdbid	compound	total_sampled_num	calculated_binding_energy	calculated_delta_lig_conform_energy	core_RMSD
CHEMBL204	3sv2	CHEMBL4513436	6	-50.52	-15.66	1.64
CHEMBL204	2zda	CHEMBL4519966	6	-75.13	-8.74	0.46
CHEMBL204	1ypj	CHEMBL4529851	6	-55.61	-5.77	0.54
CHEMBL204	1ypj	CHEMBL4529907	6	-56.06	-7.73	0.42
CHEMBL204	4e7r	CHEMBL453766	36	-75.55	-11.59	0.49
CHEMBL204	3qto	CHEMBL4551377	6	-46.45	-14.29	1.42
CHEMBL204	4ufd	CHEMBL4559358	1000	-74.2	-17.62	1.21
CHEMBL204	3qto	CHEMBL4563187	6	-49.88	-14.85	1.4
CHEMBL204	2zfp	CHEMBL4564064	1000	-38.55	-10.17	0.24
CHEMBL204	1ypj	CHEMBL4574796	6	-56.87	-7.5	0.43
CHEMBL204	1ypj	CHEMBL4586690	6	-57.57	-5.95	0.35
CHEMBL204	4e7r	CHEMBL460378	6	-71.87	-10.28	0.59
CHEMBL204	4e7r	CHEMBL460810	6	-70.94	-9.38	0.57
CHEMBL204	4e7r	CHEMBL461016	6	-66.7	-8.09	0.38
CHEMBL204	4e7r	CHEMBL461440	36	-71.24	-13.77	1.08
CHEMBL204	1c1u	CHEMBL46148	6	-370.4	-18.42	0.43
CHEMBL204	4e7r	CHEMBL461655	6	-61.68	-5.89	0.87
CHEMBL204	4e7r	CHEMBL466585	6	-48.87	-9.61	0.61
CHEMBL204	4e7r	CHEMBL466588	6	-70.55	-10.04	0.79
CHEMBL204	1ktt	CHEMBL46780	6	-74.04	-10.48	0.34
CHEMBL204	4e7r	CHEMBL468270	1000	-86.79	-12.03	0.57
CHEMBL204	4az2	CHEMBL46842	2000	-21.52	-16.65	1.08
CHEMBL204	4e7r	CHEMBL468894	6	-67.3	-9.56	0.38
CHEMBL204	4e7r	CHEMBL468895	6	-68.91	-8.66	0.39
CHEMBL204	1ypj	CHEMBL479742	6	-56.43	-7.44	0.43
CHEMBL204	1ypj	CHEMBL479743	6	-59.38	-5.49	0.35
CHEMBL204	1ypj	CHEMBL480133	6	-57.21	-5.96	0.36
CHEMBL204	1ypj	CHEMBL480315	6	-57.32	-6.02	0.35
CHEMBL204	1ktt	CHEMBL48517	36	-69.36	-18.86	0.54
CHEMBL204	1ktt	CHEMBL48882	6	-76.95	-13.68	0.39
CHEMBL204	1ktt	CHEMBL49181	6	-67.47	-4.07	0.23
CHEMBL204	4e7r	CHEMBL493520	216	-70.31	-16.97	1.0
CHEMBL204	3sv2	CHEMBL497867	216	-76.91	-10.49	0.36
CHEMBL204	2zgx	CHEMBL498640	1000	-64.36	-9.55	0.68
CHEMBL204	4e7r	CHEMBL499200	36	-65.79	-12.48	0.99
CHEMBL204	4e7r	CHEMBL499274	6	-63.98	-7.59	0.8
CHEMBL204	1awh	CHEMBL499564	216	-14.21	-5.09	1.33
CHEMBL204	2gde	CHEMBL502639	6	-89.49	-11.57	0.41
CHEMBL204	1awh	CHEMBL503000	216	-21.22	-10.93	1.16
CHEMBL204	1a2c	CHEMBL503490	1000	-37.31	-17.82	0.94
CHEMBL204	1awf	CHEMBL506715	216	-18.72	-13.43	1.68
CHEMBL204	1ktt	CHEMBL50790	6	-75.01	-9.78	0.34
CHEMBL204	2gde	CHEMBL508298	12	-93.16	-13.63	0.5
CHEMBL204	1ktt	CHEMBL51050	6	-76.36	-10.76	0.34
CHEMBL204	1dwd	CHEMBL51173	6	-70.15	-9.94	0.71
CHEMBL204	4e7r	CHEMBL512118	1000	-84.67	-16.89	0.94
CHEMBL204	4e7r	CHEMBL513007	6	-68.49	-8.63	0.63
CHEMBL204	4e7r	CHEMBL513818	6	-69.63	-7.92	0.78
CHEMBL204	4e7r	CHEMBL516786	6	-69.2	-8.3	0.37
CHEMBL204	4e7r	CHEMBL518179	36	-70.27	-9.39	0.93
CHEMBL204	1k22	CHEMBL522038	6	-36.56	-10.55	0.66
CHEMBL204	1o2g	CHEMBL52427	6	-44.59	-6.36	0.92
CHEMBL204	2zgx	CHEMBL525742	1000	-73.36	-10.03	0.77
CHEMBL204	2bdy	CHEMBL534714	6	-80.75	-13.72	0.45
CHEMBL204	2bdy	CHEMBL535160	6	-78.52	-10.81	0.28
CHEMBL204	2bdy	CHEMBL536280	6	-74.45	-13.46	1.01
CHEMBL204	2bdy	CHEMBL537420	6	-74.63	-10.75	0.65
CHEMBL204	2bdy	CHEMBL537421	6	-21.03	-12.1	0.8
CHEMBL204	4az2	CHEMBL539047	6	-64.49	-9.68	0.25
CHEMBL204	4ax9	CHEMBL539557	6	-75.82	-17.43	0.35
CHEMBL204	4ayv	CHEMBL539559	6	-79.24	-18.26	0.28
CHEMBL204	4ax9	CHEMBL539815	1000	-87.08	-15.5	0.4
CHEMBL204	1riw	CHEMBL539978	1000	-76.53	-18.28	0.61
CHEMBL204	4az2	CHEMBL540073	1000	-66.54	-12.05	1.34
CHEMBL204	2bdy	CHEMBL540105	6	-75.5	-17.48	0.84
CHEMBL204	1o2g	CHEMBL54093	6	-44.11	-5.35	0.86
CHEMBL204	1a2c	CHEMBL541173	36	-49.3	-18.51	0.73
CHEMBL204	1a4w	CHEMBL541285	6	-22.56	-3.56	0.5
CHEMBL204	2bdy	CHEMBL541383	6	-73.03	-17.21	0.88
CHEMBL204	2bdy	CHEMBL541902	6	-74.4	-16.59	0.51
CHEMBL204	4az2	CHEMBL542951	1000	-71.95	-10.88	1.28
CHEMBL204	1o2g	CHEMBL54311	6	-50.33	-5.05	0.73
CHEMBL204	4ax9	CHEMBL543183	36	-85.94	-13.53	0.29
CHEMBL204	4ax9	CHEMBL543419	6	-82.61	-7.41	0.93
CHEMBL204	3da9	CHEMBL543648	6	-64.79	-16.82	0.92
CHEMBL204	1o0d	CHEMBL543817	36	-82.06	-17.37	0.56
CHEMBL204	4ax9	CHEMBL543893	6	-82.75	-12.38	0.34
CHEMBL204	4az2	CHEMBL544130	6	-66.36	-8.95	0.26
CHEMBL204	1a4w	CHEMBL544274	6	-64.12	-7.3	0.48
CHEMBL204	4az2	CHEMBL544356	1000	-66.67	-7.97	0.16
CHEMBL204	1dwc	CHEMBL544760	216	-48.68	-15.09	0.86
CHEMBL204	4az2	CHEMBL544830	6	-64.46	-9.93	0.25
CHEMBL204	1a4w	CHEMBL545680	6	-59.29	-7.25	0.46
CHEMBL204	1a2c	CHEMBL549890	36	-36.51	-13.93	1.49
CHEMBL204	1a2c	CHEMBL550642	6	-70.64	-13.07	1.78
CHEMBL204	2zda	CHEMBL551048	1000	-36.67	-16.24	0.75
CHEMBL204	1a4w	CHEMBL552683	6	-64.43	-6.32	0.48
CHEMBL204	4az2	CHEMBL552997	216	-66.45	-12.91	0.34
CHEMBL204	4ax9	CHEMBL553963	36	-83.39	-19.75	0.47
CHEMBL204	1a2c	CHEMBL554072	216	-67.87	-7.96	1.12
CHEMBL204	4az2	CHEMBL555314	6	-65.92	-8.95	0.26
CHEMBL204	1k21	CHEMBL555333	2000	-66.57	-11.05	0.37
CHEMBL204	2bdy	CHEMBL556953	6	-22.51	-9.3	1.23
CHEMBL204	1a2c	CHEMBL557282	216	-67.0	-15.29	0.88
CHEMBL204	2bdy	CHEMBL557779	6	-69.45	-13.28	0.65
CHEMBL204	2bdy	CHEMBL557787	6	-76.28	-3.73	0.23
CHEMBL204	2bdy	CHEMBL558002	6	-25.0	-9.51	0.36
CHEMBL204	1fpc	CHEMBL558029	6	-17.71	-5.29	0.64
CHEMBL204	2bdy	CHEMBL558042	6	-17.2	-10.18	0.91
CHEMBL204	4ax9	CHEMBL558215	6	-80.37	-13.98	0.33
CHEMBL204	2bdy	CHEMBL558235	36	-72.67	-14.95	0.83
CHEMBL204	2bdy	CHEMBL558589	6	-19.8	-8.47	0.84
CHEMBL204	4az2	CHEMBL558610	6	-61.68	-5.74	0.24
CHEMBL204	4az2	CHEMBL559194	1000	-66.95	-7.15	0.16
CHEMBL204	1a2c	CHEMBL560971	6	-58.78	-9.09	0.85
CHEMBL204	3sv2	CHEMBL562054	1000	-41.82	-16.34	0.4
CHEMBL204	1ta2	CHEMBL563198	1000	-57.36	-14.51	0.36
CHEMBL204	1a2c	CHEMBL563227	36	-65.73	-14.16	1.38
CHEMBL204	1a2c	CHEMBL563694	6	2.07	-3.09	1.41
CHEMBL204	1a2c	CHEMBL564258	216	-70.72	-19.13	1.0
CHEMBL204	1a2c	CHEMBL565185	36	-12.75	-11.04	1.23
CHEMBL204	2gde	CHEMBL568990	6	-93.82	-11.66	0.41
CHEMBL204	1a2c	CHEMBL570072	6	-59.34	-17.36	0.85
CHEMBL204	3p17	CHEMBL589492	36	-86.57	-19.82	1.45
CHEMBL204	3qtv	CHEMBL596780	6	-51.21	-13.31	1.42
CHEMBL204	3qtv	CHEMBL596781	12	-53.79	-13.1	1.38
CHEMBL204	2zda	CHEMBL596999	6	-75.91	-6.61	0.52
CHEMBL204	3sha	CHEMBL597201	36	-77.19	-10.17	0.34
CHEMBL204	3p17	CHEMBL597202	36	-79.39	-8.23	0.41
CHEMBL204	2zda	CHEMBL597594	6	-33.4	-2.11	0.58
CHEMBL204	3sv2	CHEMBL597797	6	-44.48	-10.98	1.26
CHEMBL204	3qtv	CHEMBL597798	6	-49.08	-12.08	1.31
CHEMBL204	2zda	CHEMBL597809	12	-76.56	-7.35	0.39
CHEMBL204	2zda	CHEMBL597810	6	-71.93	-8.47	0.51
CHEMBL204	3p17	CHEMBL598213	36	-73.46	-8.0	0.46
CHEMBL204	3dhk	CHEMBL598415	6	-31.33	-2.21	0.27
CHEMBL204	3dhk	CHEMBL598416	18	-32.25	-2.03	0.42
CHEMBL204	3dhk	CHEMBL598417	6	-29.45	-4.08	0.25
CHEMBL204	2zgx	CHEMBL598849	6	-80.14	-9.68	0.4
CHEMBL204	3sha	CHEMBL599035	6	-41.47	-2.13	0.3
CHEMBL204	2zda	CHEMBL599036	6	-72.94	-7.84	0.34
CHEMBL204	3dhk	CHEMBL599468	6	-30.58	-2.35	0.19
CHEMBL204	3qto	CHEMBL599647	72	-64.92	-19.06	1.43
CHEMBL204	3qtv	CHEMBL599648	6	-51.59	-13.89	1.33
CHEMBL204	2zfp	CHEMBL599649	6	-38.07	-4.95	0.44
CHEMBL204	3sv2	CHEMBL599865	72	-82.9	-13.99	0.62
CHEMBL204	3p17	CHEMBL599866	432	-83.78	-10.86	0.4
CHEMBL204	3sv2	CHEMBL601043	18	-84.15	-13.12	0.53
CHEMBL204	2zc9	CHEMBL602558	6	-27.3	-1.95	0.21
CHEMBL204	3qtv	CHEMBL603261	18	-57.55	-17.53	1.53
CHEMBL204	1ta6	CHEMBL603263	6	-41.48	-1.38	0.23
CHEMBL204	3p17	CHEMBL603267	36	-83.73	-17.49	0.83
CHEMBL204	2zda	CHEMBL603544	12	-74.12	-7.24	0.41
CHEMBL204	3sv2	CHEMBL603888	36	-85.27	-13.76	0.7
CHEMBL204	2zda	CHEMBL604301	18	-74.38	-6.98	0.44
CHEMBL204	2zda	CHEMBL604386	6	-71.75	-10.13	0.57
CHEMBL204	1ta6	CHEMBL605210	6	-33.56	-2.21	0.27
CHEMBL204	2zda	CHEMBL605289	6	-70.79	-6.15	0.34
CHEMBL204	1ta6	CHEMBL606184	36	-39.65	-1.72	0.34
CHEMBL204	1ta6	CHEMBL608429	36	-33.9	-3.92	0.29
CHEMBL204	3dhk	CHEMBL608724	6	-29.59	-3.61	0.18
CHEMBL204	2zda	CHEMBL609619	6	-76.21	-8.44	0.54
CHEMBL204	3dhk	CHEMBL610502	6	-33.29	-2.12	0.34
CHEMBL204	1o5g	CHEMBL61442	6	-43.75	-8.56	0.58
CHEMBL204	1o5g	CHEMBL61791	6	-39.68	-10.34	0.52
CHEMBL204	1ghw	CHEMBL62370	36	-42.42	-8.53	1.03
CHEMBL204	1o5g	CHEMBL62397	36	-57.37	-5.76	0.81
CHEMBL204	1o5g	CHEMBL62509	6	-51.05	-9.13	1.0
CHEMBL204	1o5g	CHEMBL62588	36	-46.99	-9.04	0.7
CHEMBL204	1o5g	CHEMBL62807	6	-45.64	-7.46	0.75
CHEMBL204	1o5g	CHEMBL62836	36	-49.1	-8.44	0.74
CHEMBL204	3qto	CHEMBL63033	1000	-86.32	-18.49	0.64
CHEMBL204	1hdt	CHEMBL63163	1000	-69.89	-19.48	0.84
CHEMBL204	1o5g	CHEMBL64676	36	-48.25	-10.71	0.73
CHEMBL204	1o5g	CHEMBL64838	6	-49.98	-13.41	0.96
CHEMBL204	3si3	CHEMBL65273	216	-38.74	-5.11	0.44
CHEMBL204	1a4w	CHEMBL65505	6	-60.28	-8.82	0.41
CHEMBL204	1hdt	CHEMBL65897	36	-62.9	-16.18	0.73
CHEMBL204	1fpc	CHEMBL66348	6	-49.66	-10.96	1.34
CHEMBL204	1hdt	CHEMBL66746	1000	-69.13	-19.5	0.58
CHEMBL204	1hdt	CHEMBL68124	1000	-69.76	-14.71	0.63
CHEMBL204	3da9	CHEMBL7197	6	-43.37	-8.74	0.39
CHEMBL204	4ufd	CHEMBL7213	12	-88.61	-3.62	0.35
CHEMBL204	1gj5	CHEMBL73737	6	-49.77	-8.48	1.36
CHEMBL204	4ufd	CHEMBL7418	432	-89.78	-5.85	0.35
CHEMBL204	1c4v	CHEMBL75190	2000	-93.68	-12.46	0.91
CHEMBL204	4az2	CHEMBL7656	72	-19.99	-14.36	0.96
CHEMBL204	2zgx	CHEMBL7860	216	-86.5	-8.6	0.34
CHEMBL204	4ufd	CHEMBL7865	12	-88.93	-8.43	0.31
CHEMBL204	1dwd	CHEMBL7962	2000	-33.24	-4.85	1.28
CHEMBL204	4ufd	CHEMBL8079	432	-93.19	-5.72	0.37
CHEMBL204	4ufg	CHEMBL8133	2000	-39.0	-15.04	0.72
CHEMBL204	1d3p	CHEMBL81887	1000	-54.41	-9.53	0.51
CHEMBL204	1ca8	CHEMBL82032	1000	-75.76	-16.2	0.51
CHEMBL204	1d3p	CHEMBL82285	1000	-52.13	-8.68	0.6
CHEMBL204	1tom	CHEMBL82753	1000	-26.66	-5.73	0.72
CHEMBL204	4az2	CHEMBL83345	2000	-17.53	-12.24	1.2
CHEMBL204	3bv9	CHEMBL83437	1000	-33.55	-8.88	1.69
CHEMBL204	1ca8	CHEMBL84575	1000	-75.76	-16.2	0.51
CHEMBL204	4e7r	CHEMBL84870	216	-54.26	-8.74	1.18
CHEMBL204	1o2g	CHEMBL91962	6	-44.76	-6.55	0.97
CHEMBL204	1ghw	CHEMBL92250	6	-49.13	-10.7	0.74
CHEMBL204	1gj5	CHEMBL92251	6	-45.05	-5.6	1.33
CHEMBL204	1ghw	CHEMBL92277	6	-47.69	-10.92	0.76
CHEMBL204	1gj5	CHEMBL92865	6	-44.13	-5.79	0.99
CHEMBL204	1o2g	CHEMBL92883	6	-47.48	-6.67	0.97
CHEMBL204	4az2	CHEMBL9293	216	-33.36	-7.2	0.92
CHEMBL204	1ghw	CHEMBL92964	6	-40.13	-7.18	0.72
CHEMBL204	1gj5	CHEMBL93269	12	-45.82	-6.52	0.93
CHEMBL204	1ta6	CHEMBL93315	6	-6.83	-2.89	1.53
CHEMBL204	1ghw	CHEMBL94139	6	-40.13	-6.33	0.85
CHEMBL204	1ghw	CHEMBL94254	6	-40.39	-6.35	0.81
CHEMBL204	1nm6	CHEMBL94413	6	5.91	-2.28	0.28
CHEMBL204	4az2	CHEMBL9461	216	-17.65	-12.46	0.97
CHEMBL204	1nt1	CHEMBL94622	6	-48.24	-8.4	0.35
CHEMBL204	2zgx	CHEMBL94640	6	-39.5	-9.43	0.9
CHEMBL204	1o2g	CHEMBL94775	6	-50.71	-6.18	0.93
CHEMBL204	3da9	CHEMBL94787	36	-45.79	-8.3	0.35
CHEMBL204	1nm6	CHEMBL94864	6	-0.85	-3.69	0.57
CHEMBL204	1nm6	CHEMBL94952	6	-0.27	-8.2	0.41
CHEMBL204	4az2	CHEMBL9507	432	-12.35	-7.13	1.43
CHEMBL204	1ghw	CHEMBL95097	6	-38.46	-5.34	0.83
CHEMBL204	1nm6	CHEMBL96354	6	7.0	-3.33	0.53
CHEMBL204	1ta6	CHEMBL96376	6	-4.68	-7.43	1.1
CHEMBL204	1gj5	CHEMBL96428	6	-44.53	-7.72	1.39
CHEMBL204	1o2g	CHEMBL96433	6	-47.38	-6.89	1.05
CHEMBL204	1k21	CHEMBL96484	36	-15.18	-4.8	0.67
CHEMBL204	3sha	CHEMBL96486	12	-36.62	-5.62	0.76
CHEMBL204	1ghw	CHEMBL96493	6	-47.79	-12.13	0.76
CHEMBL204	1ghw	CHEMBL96494	6	-47.08	-10.54	0.72
CHEMBL204	2zo3	CHEMBL96502	6	-43.7	-4.31	0.35
CHEMBL204	1nm6	CHEMBL96599	6	-1.39	-5.28	0.36
CHEMBL204	1nm6	CHEMBL96801	6	-11.34	-10.09	0.12
CHEMBL204	2zfp	CHEMBL96893	216	-45.63	-6.81	0.6
CHEMBL204	1ghw	CHEMBL96917	6	-45.49	-5.8	0.69
CHEMBL204	4e7r	CHEMBL97597	6	-63.77	-9.37	0.51
CHEMBL204	1lhf	CHEMBL98856	1000	-47.86	-16.77	0.87
CHEMBL204	1c1u	CHEMBL99951	12	-424.0	-14.1	0.44
CHEMBL2052030	4fgz	CHEMBL1630	6	-33.56	-2.54	0.84
CHEMBL2052031	4dro	CHEMBL2057227	992	-54.11	-9.3	0.19
CHEMBL2052031	4jfm	CHEMBL2058224	2000	-33.36	-9.92	0.48
CHEMBL2052031	4jfm	CHEMBL2058500	2000	-33.31	-3.31	0.46
CHEMBL2052031	4jfm	CHEMBL2058787	2000	-32.79	-14.88	0.61
CHEMBL2052031	4jfm	CHEMBL2058791	6	-34.46	-6.84	0.68
CHEMBL2052031	4jfm	CHEMBL2058796	2000	-46.25	-16.23	0.63
CHEMBL2052031	4drk	CHEMBL2058801	1000	-38.59	-6.23	0.34
CHEMBL2052031	4drk	CHEMBL2058802	1000	-40.02	-6.02	0.36
CHEMBL2052031	4drn	CHEMBL2059024	1000	-57.12	-8.66	1.45
CHEMBL2052031	4drn	CHEMBL2059025	1000	-48.31	-6.73	1.11
CHEMBL2052031	4dro	CHEMBL2059026	36	-42.62	-7.27	0.24
CHEMBL2052031	4drk	CHEMBL2059027	1000	-41.4	-11.23	0.89
CHEMBL2052031	4drp	CHEMBL2059029	6	-37.64	-5.82	0.54
CHEMBL2052031	4drm	CHEMBL2059031	1000	-40.78	-5.66	0.15
CHEMBL2052031	4drn	CHEMBL2059033	6	-46.34	-8.45	0.86
CHEMBL2052031	4drn	CHEMBL2059034	6	-46.34	-8.45	0.86
CHEMBL2052031	4drm	CHEMBL2059035	36	-59.74	-14.27	0.24
CHEMBL2052031	4drn	CHEMBL2059036	6	-44.06	-7.89	0.9
CHEMBL2052031	4dro	CHEMBL2059237	216	-38.45	-4.48	0.26
CHEMBL2052031	4drp	CHEMBL2059238	6	-37.57	-5.86	0.53
CHEMBL2052031	4drp	CHEMBL2059239	6	-37.64	-5.82	0.54
CHEMBL2052031	4drn	CHEMBL2059240	6	-46.34	-8.45	0.86
CHEMBL2052031	4w9o	CHEMBL2348587	216	-36.18	-9.58	0.25
CHEMBL2052031	4w9p	CHEMBL2348588	6	-40.58	-3.43	0.2
CHEMBL2052031	4w9o	CHEMBL2348590	216	-37.9	-13.37	0.17
CHEMBL2052031	4w9o	CHEMBL2348591	6	-40.52	-4.45	0.22
CHEMBL2052031	4jfk	CHEMBL2348592	1000	-26.46	-13.94	0.61
CHEMBL2052031	4jfm	CHEMBL2348593	1000	-29.84	-7.01	0.54
CHEMBL2052031	4w9o	CHEMBL2348594	6	-40.09	-4.58	0.22
CHEMBL2052031	4jfj	CHEMBL2348596	6	-18.59	-7.53	1.36
CHEMBL2052031	4jfj	CHEMBL2348597	6	-18.79	-4.4	0.71
CHEMBL2052031	4w9p	CHEMBL2348599	6	-40.0	-3.57	0.2
CHEMBL2052031	4drk	CHEMBL2348601	6	-40.79	-6.07	0.36
CHEMBL2052031	4jfi	CHEMBL2348604	6	-32.68	-9.82	0.73
CHEMBL2052031	4drk	CHEMBL321022	6	-40.87	-6.19	0.36
CHEMBL2052031	5dit	CHEMBL3623612	2000	-44.04	-9.27	0.92
CHEMBL2052031	5dit	CHEMBL3623613	2000	-39.62	-8.34	0.91
CHEMBL2052031	4drk	CHEMBL3623614	432	-40.44	-10.44	0.97
CHEMBL2052031	4tw7	CHEMBL3623615	72	-37.98	-4.83	0.59
CHEMBL2052031	4drk	CHEMBL3623616	36	-36.04	-12.36	0.91
CHEMBL2052031	4drk	CHEMBL3623617	12	-34.76	-4.96	0.52
CHEMBL2052031	4drk	CHEMBL3623618	6	-33.58	-3.3	0.5
CHEMBL2052031	5dit	CHEMBL3623619	216	-58.02	-12.1	0.49
CHEMBL2052031	5dit	CHEMBL3623620	6	-53.72	-12.53	0.5
CHEMBL2052031	5dit	CHEMBL3623621	6	-55.6	-11.28	0.55
CHEMBL2052031	5dit	CHEMBL3623622	216	-57.65	-10.8	0.55
CHEMBL2052031	5dit	CHEMBL3623623	6	-54.38	-11.88	0.51
CHEMBL2052031	5dit	CHEMBL3623624	6	-54.76	-10.06	0.53
CHEMBL2052031	4tw6	CHEMBL3623625	36	-53.73	-13.1	0.57
CHEMBL2052031	5dit	CHEMBL3623626	6	-54.42	-9.87	0.67
CHEMBL2052031	5dit	CHEMBL3623627	1000	-60.57	-13.19	0.49
CHEMBL2052031	4tw6	CHEMBL3623628	994	-59.51	-13.62	0.58
CHEMBL2052031	5dit	CHEMBL3623630	1997	-60.71	-13.05	0.64
CHEMBL2052031	5div	CHEMBL3792416	36	-51.68	-4.61	0.31
CHEMBL2052031	5div	CHEMBL3792510	6	-51.51	-3.14	0.24
CHEMBL2052031	5div	CHEMBL3792567	6	-51.24	-3.58	0.28
CHEMBL2052031	5div	CHEMBL3792647	6	-50.33	-6.27	0.26
CHEMBL2052031	5div	CHEMBL3792729	6	-44.98	-2.64	0.32
CHEMBL2052031	5div	CHEMBL3792788	6	-50.25	-4.91	0.25
CHEMBL2052031	5div	CHEMBL3792925	6	-50.08	-4.52	0.31
CHEMBL2052031	5div	CHEMBL3792962	216	-54.33	-6.79	0.25
CHEMBL2052031	5div	CHEMBL3792975	2000	-52.98	-2.96	0.26
CHEMBL2052031	5div	CHEMBL3793031	6	-49.46	-4.92	0.3
CHEMBL2052031	5div	CHEMBL3793184	6	-48.79	-4.81	0.32
CHEMBL2052031	5div	CHEMBL3793218	36	-50.75	-4.58	0.35
CHEMBL2052031	5div	CHEMBL3793250	6	-50.32	-4.13	0.26
CHEMBL2052031	5div	CHEMBL3793309	1000	-53.11	-8.36	0.28
CHEMBL2052031	5div	CHEMBL3793385	36	-49.64	-5.66	0.32
CHEMBL2052031	5div	CHEMBL3793595	36	-54.44	-5.38	0.25
CHEMBL2052031	5div	CHEMBL3793603	6	-52.39	-3.79	0.25
CHEMBL2052031	5div	CHEMBL3793635	6	-52.04	-7.1	0.26
CHEMBL2052031	5div	CHEMBL3793643	6	-53.77	-3.45	0.49
CHEMBL2052031	5div	CHEMBL3793778	36	-51.69	-7.12	0.33
CHEMBL2052031	5div	CHEMBL3793810	6	-52.39	-6.32	0.27
CHEMBL2052031	5div	CHEMBL3793834	216	-58.21	-7.05	0.34
CHEMBL2052031	5div	CHEMBL3793853	6	-50.86	-3.81	0.26
CHEMBL2052031	5div	CHEMBL3793921	216	-55.99	-6.56	0.34
CHEMBL2052031	5div	CHEMBL3793942	36	-54.75	-7.56	0.25
CHEMBL2052031	5div	CHEMBL3793962	6	-50.23	-4.17	0.32
CHEMBL2052031	5div	CHEMBL3793981	36	-52.3	-6.96	0.26
CHEMBL2052031	5div	CHEMBL3794045	36	-50.71	-6.01	0.29
CHEMBL2052031	5div	CHEMBL3794102	6	-50.5	-4.78	0.29
CHEMBL2052031	5div	CHEMBL3794103	108	-54.99	-2.37	0.27
CHEMBL2052031	5div	CHEMBL3794186	6	-53.78	-3.03	0.25
CHEMBL2052031	5div	CHEMBL3794194	36	-49.41	-5.19	0.3
CHEMBL2052031	5div	CHEMBL3794209	36	-54.19	-3.82	0.25
CHEMBL2052031	5div	CHEMBL3794214	36	-53.05	-8.9	0.57
CHEMBL2052031	5div	CHEMBL3794221	6	-50.28	-5.79	0.25
CHEMBL2052031	5div	CHEMBL3794230	6	-52.15	-4.47	0.32
CHEMBL2052031	5div	CHEMBL3794273	216	-58.29	-8.78	0.24
CHEMBL2052031	5div	CHEMBL3794343	216	-51.84	-4.32	0.54
CHEMBL2052031	5div	CHEMBL3794574	36	-53.27	-5.65	0.25
CHEMBL2052031	4w9o	CHEMBL4090599	36	-38.46	-2.73	0.22
CHEMBL2052031	4drk	CHEMBL4442786	6	-30.25	-4.28	0.55
CHEMBL2052031	4dro	CHEMBL4454363	1000	-33.87	-11.86	0.64
CHEMBL2052031	4dro	CHEMBL4455851	1000	-49.42	-13.51	0.59
CHEMBL2052031	4dro	CHEMBL4456831	1000	-52.86	-19.37	0.64
CHEMBL2052031	4drk	CHEMBL4458102	6	-28.67	-9.64	1.61
CHEMBL2052031	4dro	CHEMBL4463025	1000	-52.37	-17.59	0.5
CHEMBL2052031	4dro	CHEMBL4472069	1000	-50.8	-14.19	0.59
CHEMBL2052031	4drn	CHEMBL4515443	6	-33.03	-6.66	1.02
CHEMBL2052031	4drk	CHEMBL4529116	6	-34.52	-7.76	0.94
CHEMBL2052031	4drp	CHEMBL4529763	6	-32.95	-11.39	0.67
CHEMBL2052031	4dro	CHEMBL4544909	1000	-33.02	-12.96	0.64
CHEMBL2052031	4dro	CHEMBL4569981	1000	-51.05	-13.69	0.58
CHEMBL2052031	5dit	CHEMBL4576077	6	-45.35	-18.76	0.6
CHEMBL2052031	4dro	CHEMBL4576541	1000	-31.63	-14.91	0.65
CHEMBL2052031	4dro	CHEMBL4582138	1000	-51.17	-15.43	0.52
CHEMBL2052031	4dro	CHEMBL4588417	1000	-56.02	-9.61	0.35
CHEMBL205	3dbu	CHEMBL100266	1000	-511.55	-17.28	1.54
CHEMBL205	3dbu	CHEMBL100329	1000	-517.07	-18.66	1.59
CHEMBL205	5llg	CHEMBL104000	6	-500.93	-16.49	0.48
CHEMBL205	6got	CHEMBL104311	6	-504.22	-7.99	1.01
CHEMBL205	5llg	CHEMBL104459	6	-502.21	-5.05	0.59
CHEMBL205	4ww6	CHEMBL104754	36	-508.65	-8.46	0.59
CHEMBL205	4pzh	CHEMBL104868	36	-504.17	-5.46	0.62
CHEMBL205	4pzh	CHEMBL104929	6	-500.57	-5.86	0.58
CHEMBL205	5ekh	CHEMBL105573	216	-507.71	-5.72	0.46
CHEMBL205	4yxi	CHEMBL105637	1000	-511.82	-11.82	0.49
CHEMBL205	5llg	CHEMBL105731	36	-502.86	-5.1	0.63
CHEMBL205	5llg	CHEMBL106848	6	-503.16	-4.73	0.51
CHEMBL205	6got	CHEMBL107537	36	-505.11	-8.93	0.96
CHEMBL205	2nng	CHEMBL1082898	1000	-507.54	-4.98	0.44
CHEMBL205	3oy0	CHEMBL1083381	6	-505.45	-4.97	1.19
CHEMBL205	3oy0	CHEMBL1083382	6	-504.67	-5.31	1.72
CHEMBL205	3oy0	CHEMBL1083383	6	-504.03	-11.07	1.58
CHEMBL205	3oy0	CHEMBL1083684	12	-508.58	-5.32	1.56
CHEMBL205	5ekm	CHEMBL1083756	216	-507.68	-5.63	0.6
CHEMBL205	2hoc	CHEMBL108380	6	-492.67	-12.21	0.56
CHEMBL205	3s73	CHEMBL108381	1000	-505.27	-5.52	0.36
CHEMBL205	3r17	CHEMBL108389	2000	-504.18	-5.28	0.44
CHEMBL205	3oy0	CHEMBL1084063	6	-506.14	-5.02	1.58
